,first_name,middle_name,last_name,psychometrics_score,presentation_score,date,location,candidate_id_str
22,Wakefield,,Jeves,58.0,53.12,2019-01-17,Birmingham,Wakefield Jeves 2019-01-17
23,Nettie,,Civitillo,55.0,53.12,2019-01-17,Birmingham,Nettie Civitillo 2019-01-17
24,Barnabas,,Crinion,64.0,71.88,2019-01-17,Birmingham,Barnabas Crinion 2019-01-17
25,Kylynn,,Jewes,58.0,59.38,2019-01-17,Birmingham,Kylynn Jewes 2019-01-17
26,Archaimbaud,,Buller,63.0,56.25,2019-01-17,Birmingham,Archaimbaud Buller 2019-01-17
0,Romola,,Coldtart,54.0,62.5,2019-07-17,London,Romola Coldtart 2019-07-17
1,Shea,,Chasmoor,59.0,59.38,2019-07-17,London,Shea Chasmoor 2019-07-17
2,Eldin,,Broster,55.0,68.75,2019-07-17,London,Eldin Broster 2019-07-17
3,Fee,,Karpe,53.0,59.38,2019-07-17,London,Fee Karpe 2019-07-17
4,Antonius,,Heape,51.0,62.5,2019-07-17,London,Antonius Heape 2019-07-17
5,Rad,,Bench,55.0,68.75,2019-07-17,London,Rad Bench 2019-07-17
6,Emmett,,Stogill,51.0,59.38,2019-07-17,London,Emmett Stogill 2019-07-17
7,Roxie,,Glasby,55.0,43.75,2019-07-17,London,Roxie Glasby 2019-07-17
8,Ofilia,,Keizman,62.0,53.12,2019-07-17,London,Ofilia Keizman 2019-07-17
9,Alex,,Peascod,58.0,40.62,2019-07-17,London,Alex Peascod 2019-07-17
10,Patrizia,,Wyre,56.0,59.38,2019-07-17,London,Patrizia Wyre 2019-07-17
11,Courtnay,,Duiged,62.0,53.12,2019-07-17,London,Courtnay Duiged 2019-07-17
12,Sarena,,Weatherill,59.0,68.75,2019-07-17,London,Sarena Weatherill 2019-07-17
13,Barr,,Khosa,49.0,62.5,2019-07-17,London,Barr Khosa 2019-07-17
14,Evin,,De Roeck,62.0,56.25,2019-07-17,London,Evin De Roeck 2019-07-17
15,Brooke,,Paolino,49.0,59.38,2019-07-17,London,Brooke Paolino 2019-07-17
16,Laird,,Grece,51.0,75.0,2019-07-17,London,Laird Grece 2019-07-17
17,Paulina,,Tear,52.0,65.62,2019-07-17,London,Paulina Tear 2019-07-17
18,Marsha,,Lippett,48.0,68.75,2019-07-17,London,Marsha Lippett 2019-07-17
19,Avictor,,Moorey,62.0,71.88,2019-07-17,London,Avictor Moorey 2019-07-17
20,Joseito,,Duiged,60.0,68.75,2019-07-17,London,Joseito Duiged 2019-07-17
21,Hastie,,Hantusch,55.0,50.0,2019-07-17,London,Hastie Hantusch 2019-07-17
22,Burnaby,,Mackay,52.0,68.75,2019-07-17,London,Burnaby Mackay 2019-07-17
23,Linc,,Ridgway,68.0,71.88,2019-07-17,London,Linc Ridgway 2019-07-17
24,Adelbert,,Terney,49.0,65.62,2019-07-17,London,Adelbert Terney 2019-07-17
0,Any,,Shotbolt,60.0,53.12,2019-10-17,Birmingham,Any Shotbolt 2019-10-17
1,Korry,,Kenworth,60.0,59.38,2019-10-17,Birmingham,Korry Kenworth 2019-10-17
2,Stephie,,Boorne,38.0,71.88,2019-10-17,Birmingham,Stephie Boorne 2019-10-17
3,Ashely,,Brittles,50.0,65.62,2019-10-17,Birmingham,Ashely Brittles 2019-10-17
4,Sammie,,Beams,63.0,59.38,2019-10-17,Birmingham,Sammie Beams 2019-10-17
5,Adda,,Bromont,56.0,65.62,2019-10-17,Birmingham,Adda Bromont 2019-10-17
6,Evey,,Whiteland,55.0,53.12,2019-10-17,Birmingham,Evey Whiteland 2019-10-17
7,Verine,,Pickring,54.0,56.25,2019-10-17,Birmingham,Verine Pickring 2019-10-17
8,Walt,,Kirkby,57.0,62.5,2019-10-17,Birmingham,Walt Kirkby 2019-10-17
9,Kingsly,,Emmer,40.0,50.0,2019-10-17,Birmingham,Kingsly Emmer 2019-10-17
10,Damiano,,Petrusch,49.0,59.38,2019-10-17,Birmingham,Damiano Petrusch 2019-10-17
11,Dina,,Mcgookin,57.0,56.25,2019-10-17,Birmingham,Dina Mcgookin 2019-10-17
12,Patten,,Tinman,63.0,81.25,2019-10-17,Birmingham,Patten Tinman 2019-10-17
13,Fabio,,Cattemull,65.0,56.25,2019-10-17,Birmingham,Fabio Cattemull 2019-10-17
14,Dudley,,Whiles,54.0,46.88,2019-10-17,Birmingham,Dudley Whiles 2019-10-17
15,Teirtza,,Ghion,62.0,59.38,2019-10-17,Birmingham,Teirtza Ghion 2019-10-17
16,Alice,,Vickery,47.0,62.5,2019-10-17,Birmingham,Alice Vickery 2019-10-17
17,Tucky,,Henstridge,60.0,59.38,2019-10-17,Birmingham,Tucky Henstridge 2019-10-17
18,Hildy,,Todd,49.0,46.88,2019-10-17,Birmingham,Hildy Todd 2019-10-17
19,Sandy,,Droogan,53.0,59.38,2019-10-17,Birmingham,Sandy Droogan 2019-10-17
20,Drucy,,Adolthine,50.0,75.0,2019-10-17,Birmingham,Drucy Adolthine 2019-10-17
21,Dyna,,Cristofano,55.0,59.38,2019-10-17,Birmingham,Dyna Cristofano 2019-10-17
22,Hyacinth,,Meron,53.0,50.0,2019-10-17,Birmingham,Hyacinth Meron 2019-10-17
23,Dru,,Pabel,50.0,84.38,2019-10-17,Birmingham,Dru Pabel 2019-10-17
24,Lorin,,Jozef,50.0,53.12,2019-10-17,Birmingham,Lorin Jozef 2019-10-17
25,Misty,,Pitt,64.0,65.62,2019-10-17,Birmingham,Misty Pitt 2019-10-17
26,Vernor,,D'Almeida,50.0,68.75,2019-10-17,Birmingham,Vernor D'Almeida 2019-10-17
27,Brittan,,Mouat,51.0,65.62,2019-10-17,Birmingham,Brittan Mouat 2019-10-17
28,Den,,Roman,56.0,56.25,2019-10-17,Birmingham,Den Roman 2019-10-17
29,Ezequiel,,Cotsford,54.0,68.75,2019-10-17,Birmingham,Ezequiel Cotsford 2019-10-17
0,Conrad,,Ceillier,46.0,53.12,2019-09-17,London,Conrad Ceillier 2019-09-17
1,Parry,,Oswick,46.0,65.62,2019-09-17,London,Parry Oswick 2019-09-17
2,Duffie,,Hanscombe,56.0,75.0,2019-09-17,London,Duffie Hanscombe 2019-09-17
3,Isacco,,Matuschek,62.0,50.0,2019-09-17,London,Isacco Matuschek 2019-09-17
4,Woody,,Orritt,46.0,59.38,2019-09-17,London,Woody Orritt 2019-09-17
5,Adah,,Silverton,59.0,68.75,2019-09-17,London,Adah Silverton 2019-09-17
6,Michel,,Chaffey,48.0,68.75,2019-09-17,London,Michel Chaffey 2019-09-17
7,Cristal,,Jeans,62.0,78.12,2019-09-17,London,Cristal Jeans 2019-09-17
8,Torie,,Alessandrini,58.0,37.5,2019-09-17,London,Torie Alessandrini 2019-09-17
9,Michel,,Khoter,47.0,59.38,2019-09-17,London,Michel Khoter 2019-09-17
10,Ruby,,Larciere,50.0,59.38,2019-09-17,London,Ruby Larciere 2019-09-17
11,Wolfie,,Macieja,57.0,78.12,2019-09-17,London,Wolfie Macieja 2019-09-17
12,Davidde,,Tuohy,58.0,71.88,2019-09-17,London,Davidde Tuohy 2019-09-17
13,Otes,,Kemster,52.0,81.25,2019-09-17,London,Otes Kemster 2019-09-17
14,Abdul,,Nail,52.0,37.5,2019-09-17,London,Abdul Nail 2019-09-17
15,Brendan,,Tithecott,55.0,71.88,2019-09-17,London,Brendan Tithecott 2019-09-17
16,Jacinthe,,Packham,61.0,71.88,2019-09-17,London,Jacinthe Packham 2019-09-17
17,Bevon,,Clayworth,55.0,50.0,2019-09-17,London,Bevon Clayworth 2019-09-17
18,Krista,,Trethewey,47.0,71.88,2019-09-17,London,Krista Trethewey 2019-09-17
19,Philomena,,Cessford,54.0,62.5,2019-09-17,London,Philomena Cessford 2019-09-17
20,Fiona,,Goodboddy,50.0,50.0,2019-09-17,London,Fiona Goodboddy 2019-09-17
21,Pasquale,,Critten,49.0,71.88,2019-09-17,London,Pasquale Critten 2019-09-17
22,Boniface,,Tansley,54.0,62.5,2019-09-17,London,Boniface Tansley 2019-09-17
23,Toma,,Macgibbon,47.0,56.25,2019-09-17,London,Toma Macgibbon 2019-09-17
24,Blane,,Manderson,61.0,59.38,2019-09-17,London,Blane Manderson 2019-09-17
25,Constantine,,Caslett,62.0,78.12,2019-09-17,London,Constantine Caslett 2019-09-17
26,Keene,,Slimm,64.0,75.0,2019-09-17,London,Keene Slimm 2019-09-17
27,Sibylle,,Juris,51.0,68.75,2019-09-17,London,Sibylle Juris 2019-09-17
28,Zondra,,Fippe,60.0,46.88,2019-09-17,London,Zondra Fippe 2019-09-17
29,Kendall,,Daughtrey,50.0,65.62,2019-09-17,London,Kendall Daughtrey 2019-09-17
30,Gena,,Trustrie,46.0,68.75,2019-09-17,London,Gena Trustrie 2019-09-17
31,Papageno,,Kinnerley,47.0,56.25,2019-09-17,London,Papageno Kinnerley 2019-09-17
32,Averill,,Pickance,54.0,71.88,2019-09-17,London,Averill Pickance 2019-09-17
33,Star,,Lapthorn,52.0,43.75,2019-09-17,London,Star Lapthorn 2019-09-17
34,Shawn,,Robertshaw,47.0,68.75,2019-09-17,London,Shawn Robertshaw 2019-09-17
35,Patricio,,Stenet,50.0,62.5,2019-09-17,London,Patricio Stenet 2019-09-17
36,Elicia,,Nutkin,51.0,56.25,2019-09-17,London,Elicia Nutkin 2019-09-17
37,Colleen,,Rossey,41.0,59.38,2019-09-17,London,Colleen Rossey 2019-09-17
38,Siegfried,,Everal,53.0,71.88,2019-09-17,London,Siegfried Everal 2019-09-17
39,Chandra,,Best,57.0,68.75,2019-09-17,London,Chandra Best 2019-09-17
40,Standford,,Glanert,41.0,62.5,2019-09-17,London,Standford Glanert 2019-09-17
41,Silvio,,Randal,63.0,40.62,2019-09-17,London,Silvio Randal 2019-09-17
42,Janka,,Clemencet,53.0,68.75,2019-09-17,London,Janka Clemencet 2019-09-17
43,Nathaniel,,Iannetti,46.0,59.38,2019-09-17,London,Nathaniel Iannetti 2019-09-17
44,Berkley,,Bartomeu,57.0,43.75,2019-09-17,London,Berkley Bartomeu 2019-09-17
45,Lamar,,Macgebenay,57.0,62.5,2019-09-17,London,Lamar Macgebenay 2019-09-17
46,Kalvin,,Wadworth,50.0,43.75,2019-09-17,London,Kalvin Wadworth 2019-09-17
47,Daria,,Tudge,57.0,43.75,2019-09-17,London,Daria Tudge 2019-09-17
48,Hastings,,Flower,48.0,87.5,2019-09-17,London,Hastings Flower 2019-09-17
49,Umeko,,Bozier,54.0,53.12,2019-09-17,London,Umeko Bozier 2019-09-17
0,Kassi,,Pinnock,63.0,46.88,2019-04-18,Birmingham,Kassi Pinnock 2019-04-18
1,Rip,,Mcilvenny,64.0,65.62,2019-04-18,Birmingham,Rip Mcilvenny 2019-04-18
2,Sibyl,,Braddick,61.0,81.25,2019-04-18,Birmingham,Sibyl Braddick 2019-04-18
3,Janet,,Copner,55.0,81.25,2019-04-18,Birmingham,Janet Copner 2019-04-18
4,Ivett,,Bridel,59.0,68.75,2019-04-18,Birmingham,Ivett Bridel 2019-04-18
5,Mandy,,Margaret,48.0,43.75,2019-04-18,Birmingham,Mandy Margaret 2019-04-18
6,Brose,,Benaine,54.0,53.12,2019-04-18,Birmingham,Brose Benaine 2019-04-18
7,Aggy,,Hefferan,60.0,53.12,2019-04-18,Birmingham,Aggy Hefferan 2019-04-18
8,Candie,,Geare,40.0,75.0,2019-04-18,Birmingham,Candie Geare 2019-04-18
9,Nanette,,Borrill,59.0,75.0,2019-04-18,Birmingham,Nanette Borrill 2019-04-18
10,Hervey,,Climer,59.0,68.75,2019-04-18,Birmingham,Hervey Climer 2019-04-18
11,Shelagh,,Barthel,66.0,50.0,2019-04-18,Birmingham,Shelagh Barthel 2019-04-18
12,Sonnnie,,Stelljes,66.0,59.38,2019-04-18,Birmingham,Sonnnie Stelljes 2019-04-18
13,Pren,,Abramovicz,63.0,46.88,2019-04-18,Birmingham,Pren Abramovicz 2019-04-18
14,Felice,,Culkin,49.0,62.5,2019-04-18,Birmingham,Felice Culkin 2019-04-18
15,Haroun,,Mccrohon,57.0,59.38,2019-04-18,Birmingham,Haroun Mccrohon 2019-04-18
16,Elliot,,Ruckert,62.0,62.5,2019-04-18,Birmingham,Elliot Ruckert 2019-04-18
17,Othilia,,Skypp,59.0,68.75,2019-04-18,Birmingham,Othilia Skypp 2019-04-18
18,Ivett,,Pote,49.0,78.12,2019-04-18,Birmingham,Ivett Pote 2019-04-18
19,Thatcher,,Frankish,63.0,65.62,2019-04-18,Birmingham,Thatcher Frankish 2019-04-18
20,Joycelin,,Doerffer,56.0,65.62,2019-04-18,Birmingham,Joycelin Doerffer 2019-04-18
21,Felicia,,Annion,46.0,68.75,2019-04-18,Birmingham,Felicia Annion 2019-04-18
22,Wendell,,Thomassen,55.0,59.38,2019-04-18,Birmingham,Wendell Thomassen 2019-04-18
23,Chandler,,Ilchenko,44.0,75.0,2019-04-18,Birmingham,Chandler Ilchenko 2019-04-18
0,Mirabelle,,Shakeshaft,58.0,81.25,2019-12-18,London,Mirabelle Shakeshaft 2019-12-18
1,See,,Foynes,50.0,43.75,2019-12-18,London,See Foynes 2019-12-18
2,Hersch,,Holburn,53.0,62.5,2019-12-18,London,Hersch Holburn 2019-12-18
3,Adina,,Seton,60.0,59.38,2019-12-18,London,Adina Seton 2019-12-18
4,Mort,,Letrange,40.0,68.75,2019-12-18,London,Mort Letrange 2019-12-18
5,Nady,,Smallpiece,63.0,46.88,2019-12-18,London,Nady Smallpiece 2019-12-18
6,Norean,,Caston,50.0,56.25,2019-12-18,London,Norean Caston 2019-12-18
7,Hebert,,Bubbins,47.0,68.75,2019-12-18,London,Hebert Bubbins 2019-12-18
8,Tiphanie,,Selway,54.0,59.38,2019-12-18,London,Tiphanie Selway 2019-12-18
9,Davy,,Reisenberg,48.0,75.0,2019-12-18,London,Davy Reisenberg 2019-12-18
10,Clarey,,Fagan,48.0,65.62,2019-12-18,London,Clarey Fagan 2019-12-18
11,Candy,,Vann,54.0,56.25,2019-12-18,London,Candy Vann 2019-12-18
12,Winona,,Strotton,55.0,46.88,2019-12-18,London,Winona Strotton 2019-12-18
13,Bail,,Delgardo,44.0,56.25,2019-12-18,London,Bail Delgardo 2019-12-18
14,Harri,,Heinschke,56.0,56.25,2019-12-18,London,Harri Heinschke 2019-12-18
15,Lurleen,,Moro,54.0,53.12,2019-12-18,London,Lurleen Moro 2019-12-18
16,Dannye,,Fraczek,50.0,59.38,2019-12-18,London,Dannye Fraczek 2019-12-18
17,Marlowe,,Baxstare,45.0,53.12,2019-12-18,London,Marlowe Baxstare 2019-12-18
18,Sydelle,,Gascoigne,44.0,68.75,2019-12-18,London,Sydelle Gascoigne 2019-12-18
19,Rochette,,Bellfield,59.0,68.75,2019-12-18,London,Rochette Bellfield 2019-12-18
20,Arney,,Watsham,49.0,31.25,2019-12-18,London,Arney Watsham 2019-12-18
21,Callida,,Brazel,46.0,56.25,2019-12-18,London,Callida Brazel 2019-12-18
22,Sunny,,Stonebridge,49.0,53.12,2019-12-18,London,Sunny Stonebridge 2019-12-18
23,Cris,,Van Schafflaer,57.0,62.5,2019-12-18,London,Cris Van Schafflaer 2019-12-18
24,Linette,,Hendonson,46.0,53.12,2019-12-18,London,Linette Hendonson 2019-12-18
25,Rosanne,,Maccaughey,49.0,65.62,2019-12-18,London,Rosanne Maccaughey 2019-12-18
26,Cirilo,,Croy,52.0,84.38,2019-12-18,London,Cirilo Croy 2019-12-18
27,Lora,,Kiebes,61.0,56.25,2019-12-18,London,Lora Kiebes 2019-12-18
28,Robina,,Rosen,48.0,50.0,2019-12-18,London,Robina Rosen 2019-12-18
29,Hendrick,,Skellon,64.0,71.88,2019-12-18,London,Hendrick Skellon 2019-12-18
30,Sisile,,Rawood,45.0,68.75,2019-12-18,London,Sisile Rawood 2019-12-18
31,Beverlie,,Newhouse,56.0,59.38,2019-12-18,London,Beverlie Newhouse 2019-12-18
32,Gusta,,Klagges,56.0,75.0,2019-12-18,London,Gusta Klagges 2019-12-18
33,Marve,,Boatswain,56.0,75.0,2019-12-18,London,Marve Boatswain 2019-12-18
34,Louella,,Parradye,53.0,78.12,2019-12-18,London,Louella Parradye 2019-12-18
35,Wynn,,Blei,61.0,62.5,2019-12-18,London,Wynn Blei 2019-12-18
0,Berty,,Huban,53.0,46.88,2019-07-18,Birmingham,Berty Huban 2019-07-18
1,Amanda,,Minto,59.0,65.62,2019-07-18,Birmingham,Amanda Minto 2019-07-18
2,Joannes,,Yurshev,58.0,71.88,2019-07-18,Birmingham,Joannes Yurshev 2019-07-18
3,Valaria,,Bunton,47.0,81.25,2019-07-18,Birmingham,Valaria Bunton 2019-07-18
4,Bary,,Fendlen,52.0,56.25,2019-07-18,Birmingham,Bary Fendlen 2019-07-18
5,Fremont,,Oxlee,51.0,71.88,2019-07-18,Birmingham,Fremont Oxlee 2019-07-18
6,Hilliard,,Reinard,67.0,81.25,2019-07-18,Birmingham,Hilliard Reinard 2019-07-18
7,Ira,,Rathbourne,54.0,65.62,2019-07-18,Birmingham,Ira Rathbourne 2019-07-18
8,Shoshanna,,Janicek,52.0,68.75,2019-07-18,Birmingham,Shoshanna Janicek 2019-07-18
9,Tonye,,Ambrogio,61.0,71.88,2019-07-18,Birmingham,Tonye Ambrogio 2019-07-18
10,Kylie,,Cordell,60.0,84.38,2019-07-18,Birmingham,Kylie Cordell 2019-07-18
11,Aldrich,,Whitehall,59.0,40.62,2019-07-18,Birmingham,Aldrich Whitehall 2019-07-18
12,Blair,,Woollhead,52.0,75.0,2019-07-18,Birmingham,Blair Woollhead 2019-07-18
13,Demetria,,O'Sullivan,60.0,68.75,2019-07-18,Birmingham,Demetria O'Sullivan 2019-07-18
14,Karlis,,Bottle,62.0,59.38,2019-07-18,Birmingham,Karlis Bottle 2019-07-18
15,Kalie,,Leadbeatter,44.0,59.38,2019-07-18,Birmingham,Kalie Leadbeatter 2019-07-18
16,Doretta,,Henner,51.0,53.12,2019-07-18,Birmingham,Doretta Henner 2019-07-18
17,Dannel,,Longmaid,59.0,53.12,2019-07-18,Birmingham,Dannel Longmaid 2019-07-18
18,Teena,,Priel,55.0,68.75,2019-07-18,Birmingham,Teena Priel 2019-07-18
19,Katinka,,Tyt,50.0,62.5,2019-07-18,Birmingham,Katinka Tyt 2019-07-18
20,Maxy,,Bensen,63.0,78.12,2019-07-18,Birmingham,Maxy Bensen 2019-07-18
21,Merwyn,,Gossop,56.0,50.0,2019-07-18,Birmingham,Merwyn Gossop 2019-07-18
22,Celina,,Polley,63.0,68.75,2019-07-18,Birmingham,Celina Polley 2019-07-18
23,Ody,,Paroni,70.0,46.88,2019-07-18,Birmingham,Ody Paroni 2019-07-18
24,Babita,,Tabourin,53.0,71.88,2019-07-18,Birmingham,Babita Tabourin 2019-07-18
25,Anastasia,,Jansson,47.0,50.0,2019-07-18,Birmingham,Anastasia Jansson 2019-07-18
26,Kathy,,Capstack,53.0,65.62,2019-07-18,Birmingham,Kathy Capstack 2019-07-18
27,Rancell,,Lill,63.0,59.38,2019-07-18,Birmingham,Rancell Lill 2019-07-18
28,Sandor,,Swatradge,71.0,71.88,2019-07-18,Birmingham,Sandor Swatradge 2019-07-18
29,Jarred,,Tredger,45.0,62.5,2019-07-18,Birmingham,Jarred Tredger 2019-07-18
30,Briggs,,Logsdail,51.0,68.75,2019-07-18,Birmingham,Briggs Logsdail 2019-07-18
31,Lonnard,,O'Neill,50.0,46.88,2019-07-18,Birmingham,Lonnard O'Neill 2019-07-18
32,Bill,,Pendlebury,56.0,59.38,2019-07-18,Birmingham,Bill Pendlebury 2019-07-18
33,Abbott,,Dodgshon,57.0,50.0,2019-07-18,Birmingham,Abbott Dodgshon 2019-07-18
34,Dunstan,,Halfhide,48.0,59.38,2019-07-18,Birmingham,Dunstan Halfhide 2019-07-18
35,Monica,,Mingardi,41.0,65.62,2019-07-18,Birmingham,Monica Mingardi 2019-07-18
36,Ashby,,Capener,52.0,62.5,2019-07-18,Birmingham,Ashby Capener 2019-07-18
37,Rachele,,Bracknell,58.0,71.88,2019-07-18,Birmingham,Rachele Bracknell 2019-07-18
0,Conn,,Dobson,53.0,62.5,2019-06-18,London,Conn Dobson 2019-06-18
1,Ingaborg,,Pitblado,67.0,62.5,2019-06-18,London,Ingaborg Pitblado 2019-06-18
2,Neall,,Lannin,49.0,53.12,2019-06-18,London,Neall Lannin 2019-06-18
3,Billi,,Narraway,53.0,65.62,2019-06-18,London,Billi Narraway 2019-06-18
4,Derrek,,Shillinglaw,55.0,34.38,2019-06-18,London,Derrek Shillinglaw 2019-06-18
5,Ainslee,,Paice,57.0,78.12,2019-06-18,London,Ainslee Paice 2019-06-18
6,Rana,,Antoniou,47.0,65.62,2019-06-18,London,Rana Antoniou 2019-06-18
7,Agnes,,Attack,48.0,65.62,2019-06-18,London,Agnes Attack 2019-06-18
8,Putnem,,Ericsson,51.0,68.75,2019-06-18,London,Putnem Ericsson 2019-06-18
9,Dean,,Bridle,55.0,43.75,2019-06-18,London,Dean Bridle 2019-06-18
10,Brod,,Blunden,59.0,56.25,2019-06-18,London,Brod Blunden 2019-06-18
11,Georgette,,Giacomo,56.0,65.62,2019-06-18,London,Georgette Giacomo 2019-06-18
12,Hubey,,Brookes,49.0,75.0,2019-06-18,London,Hubey Brookes 2019-06-18
13,York,,Sygroves,61.0,68.75,2019-06-18,London,York Sygroves 2019-06-18
14,Nil,,Iacovo,58.0,46.88,2019-06-18,London,Nil Iacovo 2019-06-18
15,Helena,,Swire,63.0,75.0,2019-06-18,London,Helena Swire 2019-06-18
16,Ginevra,,Paice,59.0,50.0,2019-06-18,London,Ginevra Paice 2019-06-18
17,Chane,,Wetwood,51.0,62.5,2019-06-18,London,Chane Wetwood 2019-06-18
18,Barbra,,Polleye,52.0,68.75,2019-06-18,London,Barbra Polleye 2019-06-18
19,Shelbi,,Waddingham,54.0,65.62,2019-06-18,London,Shelbi Waddingham 2019-06-18
20,Aindrea,,Normanvill,58.0,71.88,2019-06-18,London,Aindrea Normanvill 2019-06-18
21,Hilliard,,Trusse,39.0,68.75,2019-06-18,London,Hilliard Trusse 2019-06-18
22,Lexine,,Rapson,61.0,65.62,2019-06-18,London,Lexine Rapson 2019-06-18
23,Cati,,Dumphries,62.0,84.38,2019-06-18,London,Cati Dumphries 2019-06-18
24,Terrell,,Orridge,57.0,84.38,2019-06-18,London,Terrell Orridge 2019-06-18
25,Benedick,,De Roberto,49.0,62.5,2019-06-18,London,Benedick De Roberto 2019-06-18
26,Cornelia,,Artist,61.0,59.38,2019-06-18,London,Cornelia Artist 2019-06-18
27,Muhammad,,Linn,62.0,59.38,2019-06-18,London,Muhammad Linn 2019-06-18
28,Elicia,,Broggio,59.0,62.5,2019-06-18,London,Elicia Broggio 2019-06-18
29,Adler,,Wingatt,58.0,71.88,2019-06-18,London,Adler Wingatt 2019-06-18
30,Jeffrey,,Borrell,43.0,50.0,2019-06-18,London,Jeffrey Borrell 2019-06-18
31,Ashbey,,Seakes,59.0,50.0,2019-06-18,London,Ashbey Seakes 2019-06-18
32,Patrice,,Dowe,45.0,71.88,2019-06-18,London,Patrice Dowe 2019-06-18
33,Calida,,Behr,66.0,65.62,2019-06-18,London,Calida Behr 2019-06-18
34,Mora,,Joutapavicius,56.0,59.38,2019-06-18,London,Mora Joutapavicius 2019-06-18
35,Tadeas,,Bidmead,59.0,75.0,2019-06-18,London,Tadeas Bidmead 2019-06-18
36,Mathian,,Crews,43.0,78.12,2019-06-18,London,Mathian Crews 2019-06-18
37,Clywd,,Musgrove,59.0,62.5,2019-06-18,London,Clywd Musgrove 2019-06-18
38,Darn,,Kirkby,52.0,59.38,2019-06-18,London,Darn Kirkby 2019-06-18
39,Yvor,,Shepstone,54.0,56.25,2019-06-18,London,Yvor Shepstone 2019-06-18
40,Maible,,Antic,53.0,56.25,2019-06-18,London,Maible Antic 2019-06-18
41,Carlo,,Beekman,52.0,46.88,2019-06-18,London,Carlo Beekman 2019-06-18
42,Kat,,Sutherland,55.0,65.62,2019-06-18,London,Kat Sutherland 2019-06-18
43,Leland,,Wither,58.0,62.5,2019-06-18,London,Leland Wither 2019-06-18
44,Murvyn,,Budnk,48.0,75.0,2019-06-18,London,Murvyn Budnk 2019-06-18
45,Brandise,,Moston,69.0,78.12,2019-06-18,London,Brandise Moston 2019-06-18
46,Daniele,,Iskowicz,53.0,53.12,2019-06-18,London,Daniele Iskowicz 2019-06-18
47,Wilden,,Claisse,64.0,78.12,2019-06-18,London,Wilden Claisse 2019-06-18
48,Boycey,,Mcspirron,48.0,62.5,2019-06-18,London,Boycey Mcspirron 2019-06-18
49,Nealon,,Cisland,60.0,43.75,2019-06-18,London,Nealon Cisland 2019-06-18
50,Lavinie,,Marshman,51.0,59.38,2019-06-18,London,Lavinie Marshman 2019-06-18
51,Larry,,Claridge,52.0,65.62,2019-06-18,London,Larry Claridge 2019-06-18
0,Paulita,,Simmonds,53.0,43.75,2019-09-18,London,Paulita Simmonds 2019-09-18
1,Gifford,,Ganter,59.0,71.88,2019-09-18,London,Gifford Ganter 2019-09-18
2,Demott,,Rohlf,42.0,43.75,2019-09-18,London,Demott Rohlf 2019-09-18
3,Weylin,,Chong,58.0,65.62,2019-09-18,London,Weylin Chong 2019-09-18
4,Dorice,,Slides,60.0,65.62,2019-09-18,London,Dorice Slides 2019-09-18
5,Sumner,,Kop,63.0,65.62,2019-09-18,London,Sumner Kop 2019-09-18
6,Delmore,,Mcknish,56.0,62.5,2019-09-18,London,Delmore Mcknish 2019-09-18
7,Schuyler,,Mckimm,60.0,56.25,2019-09-18,London,Schuyler Mckimm 2019-09-18
8,Donovan,,Whistan,58.0,62.5,2019-09-18,London,Donovan Whistan 2019-09-18
9,Had,,Veazey,59.0,75.0,2019-09-18,London,Had Veazey 2019-09-18
10,Sven,,Antonescu,53.0,75.0,2019-09-18,London,Sven Antonescu 2019-09-18
11,Rafferty,,Camamile,49.0,68.75,2019-09-18,London,Rafferty Camamile 2019-09-18
12,Grazia,,Macginney,56.0,71.88,2019-09-18,London,Grazia Macginney 2019-09-18
13,Aldwin,,Ginman,61.0,65.62,2019-09-18,London,Aldwin Ginman 2019-09-18
14,Augustine,,Corey,48.0,65.62,2019-09-18,London,Augustine Corey 2019-09-18
15,Salmon,,Blinder,56.0,71.88,2019-09-18,London,Salmon Blinder 2019-09-18
16,Kahaleel,,Tatem,58.0,62.5,2019-09-18,London,Kahaleel Tatem 2019-09-18
17,Erek,,O'Doran,62.0,59.38,2019-09-18,London,Erek O'Doran 2019-09-18
18,Reynard,,Ilyenko,59.0,71.88,2019-09-18,London,Reynard Ilyenko 2019-09-18
19,Lisle,,Stolli,70.0,62.5,2019-09-18,London,Lisle Stolli 2019-09-18
20,Reinaldos,,Tolefree,42.0,68.75,2019-09-18,London,Reinaldos Tolefree 2019-09-18
21,Rance,,Wilsone,44.0,65.62,2019-09-18,London,Rance Wilsone 2019-09-18
22,Melonie,,Duffet,45.0,62.5,2019-09-18,London,Melonie Duffet 2019-09-18
23,Urson,,Sibthorp,55.0,65.62,2019-09-18,London,Urson Sibthorp 2019-09-18
24,King,,Janatka,53.0,71.88,2019-09-18,London,King Janatka 2019-09-18
25,Dinnie,,Baleine,52.0,65.62,2019-09-18,London,Dinnie Baleine 2019-09-18
26,Beltran,,Jolly,53.0,65.62,2019-09-18,London,Beltran Jolly 2019-09-18
27,Gare,,Halpen,43.0,62.5,2019-09-18,London,Gare Halpen 2019-09-18
28,Urban,,Bootland,51.0,78.12,2019-09-18,London,Urban Bootland 2019-09-18
29,Elvira,,Valentine,49.0,56.25,2019-09-18,London,Elvira Valentine 2019-09-18
30,Brandie,,Birkin,51.0,71.88,2019-09-18,London,Brandie Birkin 2019-09-18
